id,name,interaction,smile,target,enzyme,carrier,transporter
DB12979,,,"5-(aminomethyl)-1-[(2S)-5,7-difluoro-1,2,3,4-tetrahydronaphthalen-2-yl]-2,3-dihydro-1H-imidazole-2-thione",,,,
DB12982,,,silicon,,,,
DB12983,,,"2,11,20,29,37,38,39,40-octaazanonacyclo[28.6.1.1³,¹⁰.1¹²,¹⁹.1²¹,²⁸.0⁴,⁹.0¹³,¹⁸.0²²,²⁷.0³¹,³⁶]tetraconta-1,3,5,7,9,11,13,15,17,19(39),20,22,24,26,28(38),30(37),31,33,35-nonadecaene",,,,
DB12984,,,"(1S,2S,3R,4S,7R,9S,11R,13R,16S)-4,13-bis(acetyloxy)-16-{[(2R,3S)-3-{[(tert-butoxy)carbonyl]amino}-2-hydroxy-3-phenylpropanoyl]oxy}-1-hydroxy-15,18,18-trimethyl-12-oxo-6-oxapentacyclo[12.3.1.0^{3,11}.0^{4,7}.0^{9,11}]octadec-14-en-2-yl benzoate",,,,
DB12985,,,N-hydroxy-2-[4-({[(1-methyl-1H-indol-3-yl)methyl]amino}methyl)piperidin-1-yl]pyrimidine-5-carboxamide,,,,
DB12986,,,5-[8-methyl-2-(morpholin-4-yl)-9-(propan-2-yl)-9H-purin-6-yl]pyrimidin-2-amine,||,,,
DB12987,,,"3,5-dichloro-2,4-dimethoxy-6-(trichloromethyl)pyridine",,,,
DB12988,,,"2-methyl-2-[4-(3-{1-[(4-methylphenyl)methyl]-5-oxo-4,5-dihydro-1H-1,2,4-triazol-3-yl}propyl)phenoxy]propanoic acid",,,,
DB12989,,,"[(3aS,4R,10aS)-2-amino-5,10,10-trihydroxy-6-imino-1H,3aH,4H,5H,6H,8H,9H,10H-pyrrolo[1,2-c]purin-4-yl]methyl carbamate",,,,
DB12991,,,N-[(S)-({4-[(3-aminopropyl)amino]butyl}carbamoyl)(hydroxy)methyl]-7-carbamimidamidoheptanamide,,,,
DB12992,,,"(2R,3S,4S,5R,6R)-2-{[(2R,3S,4S,5S,6S)-2-[(1R,2S)-2-({6-amino-2-[(1S)-1-{[(2S)-2-amino-2-carbamoylethyl]amino}-2-carbamoylethyl]-5-methylpyrimidin-4-yl}formamido)-2-{[(2R,3S,4S)-4-{[(1S,2R)-1-({2-[4-(4-{[3-({4-[(3-aminopropyl)amino]butyl}amino)propyl]carbamoyl}-1,3-thiazol-2-yl)-1,3-thiazol-2-yl]ethyl}carbamoyl)-2-hydroxypropyl]carbamoyl}-3-hydroxy-4-methylbutan-2-yl]carbamoyl}-1-(1H-imidazol-5-yl)ethoxy]-4,5-dihydroxy-6-(hydroxymethyl)oxan-3-yl]oxy}-3,5-dihydroxy-6-(hydroxymethyl)oxan-4-yl carbamate",,,,
DB12996,,,"(2R,3R,4R,5R,6R)-6-[2-(3,4-dihydroxyphenyl)ethoxy]-5-hydroxy-2-(hydroxymethyl)-4-{[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxy}oxan-3-yl (2E)-3-(3,4-dihydroxyphenyl)prop-2-enoate",,,,
DB12998,,,"7-{4-[4-(naphthalen-1-yl)piperazin-1-yl]butoxy}-1,2,3,4-tetrahydro-1,8-naphthyridin-2-one",,,,
DB13001,,,"ethyl 2-amino-6-benzyl-4H,5H,6H,7H-thieno[2,3-c]pyridine-3-carboxylate",,,,
DB13003,,,"2-[(1S,2R,13S,14S,16R,17R,18S,20S)-17,20-dihydroxy-2,11,16,18-tetramethyl-7-phenyl-6,7-diazapentacyclo[11.7.0.0^{2,10}.0^{4,8}.0^{14,18}]icosa-4(8),5,9,11-tetraen-17-yl]-2-oxoethyl acetate",,|,,
DB13004,,,"methyl (3aR,4S,7aR)-4-hydroxy-4-[2-(3-methylphenyl)ethynyl]-octahydro-1H-indole-1-carboxylate",,,,
DB13005,,,4-[4-({[3-tert-butyl-1-(quinolin-6-yl)-1H-pyrazol-5-yl]carbamoyl}amino)-3-fluorophenoxy]-N-methylpyridine-2-carboxamide,|,,,
DB13006,,,(4S)-4-{[(1S)-1-{[(1S)-1-{[(1S)-1-{[(1S)-4-carbamimidamido-1-{[(1S)-1-{[(1S)-1-{[(1S)-2-carbamoyl-1-{[(1S)-1-{[(1S)-1-carboxy-2-hydroxyethyl]carbamoyl}-2-hydroxyethyl]carbamoyl}ethyl]carbamoyl}-3-methylbutyl]carbamoyl}ethyl]carbamoyl}butyl]carbamoyl}-3-carboxypropyl]carbamoyl}-3-methylbutyl]carbamoyl}-3-carbamoylpropyl]carbamoyl}-4-{[(2S)-5-oxopyrrolidin-2-yl]formamido}butanoic acid,,,,
DB13007,,,,,,,
DB13009,,,"methyl N-(1H-1,3-benzodiazol-2-yl)carbamate",,,,
DB13012,,,"(1S,3S,4R)-4-[(3aS,4R,5S,7aS)-4-(aminomethyl)-7a-methyl-1-methylidene-octahydro-1H-inden-5-yl]-3-(hydroxymethyl)-4-methylcyclohexan-1-ol",,,,
DB13014,,,"5,7,11,18,22,24-hexahydroxy-13,16-dimethyloctacyclo[13.11.1.1^{2,10}.0^{3,8}.0^{4,25}.0^{19,27}.0^{21,26}.0^{14,28}]octacosa-1(27),2(28),3,5,7,10,12,14,16,18,21,23,25-tridecaene-9,20-dione",|,,,
DB13017,,,,,,,
DB13018,,,"hexahydro-1H-pyrrolo[1,2-a]imidazole-2,5-dione",,,,
DB13020,,,"(3S)-N-hydroxy-4-{4-[(4-hydroxybut-2-yn-1-yl)oxy]benzenesulfonyl}-2,2-dimethylthiomorpholine-3-carboxamide",||,,,
DB13022,,,"2-{4-[(E)-2-{5-[(1R)-1-(3,5-dichloropyridin-4-yl)ethoxy]-1H-indazol-3-yl}ethenyl]-1H-pyrazol-1-yl}ethan-1-ol",,,,
DB13025,,,N-[2-(diethylamino)ethyl]-5-methanesulfonyl-2-methoxybenzamide,|||||,,,
DB13026,,,1-chloro-3-(2-methyl-5-nitro-1H-imidazol-1-yl)propan-2-ol,,,,
DB13027,,,4-[(2-formyl-3-hydroxyphenoxy)methyl]benzoic acid,,,,
DB13028,,,"6-{[(4R,5S,6S)-2-carboxylato-6-[(1R)-1-hydroxyethyl]-4-methyl-7-oxo-1-azabicyclo[3.2.0]hept-2-en-3-yl]sulfanyl}-5H,6H,7H-4λ⁵-pyrazolo[1,2-a][1,2,4]triazol-4-ylium",,,,
DB13029,,,"3-(2-{3-[3-(cyclopropylcarbamoyl)-4-oxo-1,4-dihydro-1,8-naphthyridin-1-yl]phenyl}ethynyl)pyridin-1-ium-1-olate",||,,,
DB13036,,,"3-[(3R)-3-(4-fluorobenzenesulfonamido)-2,3,4,9-tetrahydro-1H-carbazol-9-yl]propanoic acid",|,,,
DB13037,,,,,,,
DB13038,,,"1,3-bis[(9Z)-octadec-9-enoyloxy]propan-2-yl (9Z)-octadec-9-enoate",,,,
DB13039,,,"1,4-dihydroxy-3-methylnaphthalen-2-yl 4-aminobenzoate",,,,
DB13040,,,"N-{3-[(4-chloro-2-fluorophenyl)methyl]-2-methyl-8-[(morpholin-4-yl)methyl]imidazo[1,2-b]pyridazin-6-yl}-5-methyl-1H-pyrazol-3-amine",,,,
DB13041,,,"methyl N-[(2S)-1-[(2S,3aS,7aS)-2-[6-(14-{2-[(2S,3aS,7aS)-1-[(2S)-2-[(methoxycarbonyl)amino]-3-methylbutanoyl]-octahydro-1H-indol-2-yl]-1H-1,3-benzodiazol-6-yl}tricyclo[8.2.2.2^{4,7}]hexadeca-1(12),4(16),5,7(15),10,13-hexaen-5-yl)-1H-1,3-benzodiazol-2-yl]-octahydro-1H-indol-1-yl]-3-methyl-1-oxobutan-2-yl]carbamate",,,,
DB13042,,,"2-{4-[(2H-1,3-benzodioxol-5-yl)methyl]piperazin-1-yl}-1-(10H-phenothiazin-10-yl)ethan-1-one",,,,
DB13044,,,"1,1',6,6',7,7'-hexahydroxy-3,3'-dimethyl-5,5'-bis(propan-2-yl)-[2,2'-binaphthalene]-8,8'-dicarbaldehyde",|,,,
DB13045,,,,,,,
DB13046,,,"(4aR,6R,7R,7aS)-6-(6-amino-8-chloro-9H-purin-9-yl)-2,7-dihydroxy-hexahydro-2lambda5-furo[3,2-d][1,3,2]dioxaphosphinin-2-one",,,,
DB13048,,,2-(4-benzylpiperazin-1-yl)-N'-[(1E)-[2-hydroxy-3-(prop-2-en-1-yl)phenyl]methylidene]acetohydrazide,,,,
DB13049,,,"platinum(2+) 1-[(1R,2R)-2-(aminomethyl)cyclobutyl]methanamine (2S)-2-oxidopropanoate",,,,
DB13050,,,"(2S,10S,11S,13R,14S,15S)-14-(2-{4-[2,6-bis(pyrrolidin-1-yl)pyrimidin-4-yl]piperazin-1-yl}acetyl)-2,13,15-trimethyltetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadeca-1(17),3,6-trien-5-one",,,,
DB13051,,,"5-[7-methanesulfonyl-2-(morpholin-4-yl)-5H,6H,7H-pyrrolo[2,3-d]pyrimidin-4-yl]pyrimidin-2-amine",|||,,,
DB13056,,,"6-(2,5-dichlorophenyl)-1,3,5-triazine-2,4-diamine",,,,
DB13058,,,methanesulfonyl fluoride,,,,
DB13061,,,"4-{[13-chloro-10-(2,6-difluorophenyl)-3,5,9-triazatricyclo[9.4.0.0^{2,7}]pentadeca-1(11),2,4,6,9,12,14-heptaen-4-yl]amino}benzoic acid",,,,
DB13063,,,"(1S,2S,4R,7E,11S)-4,8-dimethyl-12-methylidene-3,14-dioxatricyclo[9.3.0.0^{2,4}]tetradec-7-en-13-one",|||||,,,
DB13064,,,"N-(5,6,7,8-tetrahydronaphthalen-1-yl)-4,5-dihydro-1H-imidazol-2-amine",||,,,
DB13065,,,"(4S)-4-[2,4-difluoro-5-(pyrimidin-5-yl)phenyl]-4-methyl-5,6-dihydro-4H-1,3-thiazin-2-amine",,,,
DB13066,,,"6-[(3-chlorophenyl)(1H-imidazol-1-yl)methyl]-1H-1,3-benzodiazole",|,,,
DB13067,,,"(2R)-N-(carbamoylmethyl)-2-(2-{[(2R,4S)-1-[(2R)-1-[(2R)-2-acetamido-3-(4-hydroxyphenyl)propanoyl]pyrrolidine-2-carbonyl]-4-hydroxypyrrolidin-2-yl]formamido}acetamido)propanamide",,,,
DB13068,,,"(3S,6S,9S,12R,15S,18S,21S,24S,30S,33S)-24-[(2S)-butan-2-yl]-30-ethyl-33-[(1R,2R,4E)-1-hydroxy-2-methylhex-4-en-1-yl]-1,4,7,10,12,15,19,25,28-nonamethyl-6,9,18-tris(2-methylpropyl)-3,21-bis(propan-2-yl)-1,4,7,10,13,16,19,22,25,28,31-undecaazacyclotritriacontan-2,5,8,11,14,17,20,23,26,29,32-undecone",,,,
DB13069,,,1-[(4-amino-2-methylpyrimidin-5-yl)methyl]-3-(2-chloroethyl)-3-nitrosourea,,,,
DB13070,,,"5-(4-bromophenyl)-1-(2,4-dichlorophenyl)-4-ethyl-N-(piperidin-1-yl)-1H-pyrazole-3-carboxamide",,,,
DB13071,,,[2-(N-methylcarbamimidamido)ethoxy]phosphonic acid,,,,
DB13072,,,"3-ethyl-1-(4-{4-[(3S)-3-methylmorpholin-4-yl]-7-(oxetan-3-yl)-5H,6H,7H,8H-pyrido[3,4-d]pyrimidin-2-yl}phenyl)urea",,,,
DB13073,,,,,,,
DB13074,,,(2R)-2-(2-amino-2-methylpropanamido)-3-(1H-indol-3-yl)-N-[(1R)-2-(1H-indol-3-yl)-1-formamidoethyl]propanamide,,,,
DB13075,,,"2-[(2E,6E,10E,14E,18E,22E)-3,7,11,15,19,23,27-heptamethyloctacosa-2,6,10,14,18,22,26-heptaen-1-yl]-3-methyl-1,4-dihydronaphthalene-1,4-dione",,,,
DB13076,,,(90Y)yttrium,,,,
DB13077,,,"(5R)-3-[3-fluoro-4-(1-methyl-1,4,5,6-tetrahydro-1,2,4-triazin-4-yl)phenyl]-5-(hydroxymethyl)-1,3-oxazolidin-2-one",,,,
DB13082,,,"N-(2,6-dimethylphenyl)-2-(2-oxopyrrolidin-1-yl)acetamide",,,,
DB13083,,,"N-{4-[2-ethyl-1-(1H-1,2,4-triazol-1-yl)butyl]phenyl}-1,3-benzothiazol-2-amine",|,,,
DB13084,,,5-[({[5-hydroxy-4-(hydroxymethyl)-6-methylpyridin-3-yl]methyl}disulfanyl)methyl]-4-(hydroxymethyl)-2-methylpyridin-3-ol,,,,
DB13087,,,(2R)-1-{6-[(2R)-2-carboxypyrrolidin-1-yl]-6-oxohexanoyl}pyrrolidine-2-carboxylic acid,,,,
DB13089,,,"(2S,4aS,6aS,6bR,8aR,10S,12aS,12bR,14bR)-10-hydroxy-2,4a,6a,6b,9,9,12a-heptamethyl-13-oxo-1,2,3,4,4a,5,6,6a,6b,7,8,8a,9,10,11,12,12a,12b,13,14b-icosahydropicene-2-carboxylic acid",,,,
DB13091,,,"3-{4-[2-(diethylamino)ethoxy]phenyl}-2-(phenylformamido)-N,N-dipropylpropanamide",,,,
DB13092,,,"(4S,4aR,5S,5aR,12aS)-7-chloro-4-(dimethylamino)-3,5,10,12,12a-pentahydroxy-6-methylidene-1,11-dioxo-1,4,4a,5,5a,6,11,12a-octahydrotetracene-2-carboxamide",,,,|
DB13093,,,"N-[5-({2-cyclopropaneamidoimidazo[1,2-b]pyridazin-6-yl}oxy)-2-methylphenyl]-1,3-dimethyl-1H-pyrazole-5-carboxamide",|,,,
DB13094,,,7-{4-[2-(4-fluorophenyl)ethyl]piperazine-1-carbonyl}-1H-indole-3-carbonitrile,,,,
DB13095,,,"(2R)-4-{5-cyclopropyl-[1,3]thiazolo[4,5-d]pyrimidin-2-yl}-N-{[3-fluoro-4-(trifluoromethoxy)phenyl]methyl}-1-[4-(trifluoromethyl)benzenesulfonyl]piperazine-2-carboxamide",,,,
DB13097,,,"(1R,3S,5Z)-5-{2-[(1R,3aS,4E,7aR)-1-[(2R,5R)-5-ethyl-6-methylheptan-2-yl]-7a-methyl-octahydro-1H-inden-4-ylidene]ethylidene}-4-methylidenecyclohexane-1,3-diol",,,,
DB13098,,,"1-[11-(dodecylamino)-10-hydroxyundecyl]-3,7-dimethyl-2,3,6,7-tetrahydro-1H-purine-2,6-dione",,,,
DB13099,,,2-ethyl-3-methylpentanamide,,,,
DB13100,,,carbamimidamidomethanimidamide,,,,
DB13104,,,"6-amino-5-[(1R)-1-(2,6-dichloro-3-fluorophenyl)ethoxy]-N-[4-(4-methylpiperazine-1-carbonyl)phenyl]pyridazine-3-carboxamide",,,,
DB13105,,,"(5S,6Z,8E,10E,12R,14Z,16E,18R)-5,12,18-trihydroxyicosa-6,8,10,14,16-pentaenoic acid",,,,
DB13108,,,2-(methylamino)-1-(4-methylphenyl)propan-1-one,,,,
DB13109,,,"3-{4-[4-(morpholin-4-yl)-6-[(1R,5S)-3-oxa-8-azabicyclo[3.2.1]octan-8-yl]-1,3,5-triazin-2-yl]phenyl}-1-(pyridin-4-yl)urea",,,,
DB13110,,,antimony,,,,
DB13111,,,"2,2,5,7,8-pentamethyl-3,4-dihydro-2H-1-benzopyran-6-ol",,,,
DB13113,,,"6-{difluoro[6-(1-methyl-1H-pyrazol-4-yl)-[1,2,4]triazolo[4,3-b]pyridazin-3-yl]methyl}quinoline",,,,
DB13114,,,"N,N-dimethyl-3-{tricyclo[9.4.0.0^{3,8}]pentadeca-1(15),3,5,7,11,13-hexaen-2-ylidene}propanamine oxide",,,,
DB13118,,,"N,5-diethyl-4-hydroxy-1-methyl-2-oxo-N-phenyl-1,2-dihydroquinoline-3-carboxamide",,,,
DB13119,,,"7-[(4-fluorophenyl)methyl]-4-hydroxy-N-(2-hydroxyethyl)-1-methyl-2-oxo-1,2-dihydro-1,5-naphthyridine-3-carboxamide",,,,
DB13122,,,"[(2R,3S,4R,5R)-5-[6-(cyclopentylamino)-9H-purin-9-yl]-3,4-dihydroxyoxolan-2-yl]methyl nitrate",,,,
DB13124,,,"2-[3,4-bis(2-hydroxyethoxy)phenyl]-5-hydroxy-7-(2-hydroxyethoxy)-3-{[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-({[(2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxy}methyl)oxan-2-yl]oxy}-4H-chromen-4-one",,,,
DB13125,,,"(2E)-3-{2,6-dichloro-4-[(4-{3-[(1S)-1-(hexyloxy)ethyl]-2-methoxyphenyl}-1,3-thiazol-2-yl)carbamoyl]phenyl}-2-methylprop-2-enoic acid",,,,|
DB13127,,,,,,,
DB13128,,,,,,,
DB13129,,,"(10S,11S,14S,15S)-14-[(2S)-2-hydroxypropanoyl]-14,15-dimethyltetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadeca-1,6-dien-5-one",,,,
DB13132,,,"(1R,4S,5R,8S,9R,12S,13R)-1,5,9-trimethyl-11,14,15,16-tetraoxatetracyclo[10.3.1.0⁴,¹³.0⁸,¹³]hexadecan-10-one",,,,
DB13133,,,,|||,,,
DB13135,,,"2-[4-({5-methoxy-2-[(4-methoxy-3,5-dimethylpyridin-2-yl)methanesulfinyl]-1H-1,3-benzodiazol-1-yl}sulfonyl)phenoxy]acetic acid",,,,
DB13136,,,"2-(4-fluorophenyl)-2,3-dihydro-1H-indene-1,3-dione",,,,
DB13139,,,4-[(1R)-2-(tert-butylamino)-1-hydroxyethyl]-2-(hydroxymethyl)phenol,,,,|
DB13140,,,,,,,
DB13141,,,"(1r,4r)-4-{[(2-amino-3,5-dibromophenyl)methyl]amino}cyclohexan-1-ol; 2-(1,3-dimethyl-2,6-dioxo-2,3,6,7-tetrahydro-1H-purin-7-yl)acetic acid",,,,
DB13142,,,"{[(2R,3R,4R,5R)-2,3,5,6-tetrahydroxy-4-{[(2S,3R,4S,5R,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}hexanoyl]oxy}calcio (2R,3S,4R,5R)-2,3,4,5,6-pentahydroxyhexanoate",,,,
DB13143,,,"(3R)-3-(6-methoxynaphthalen-2-yl)-2,2-dimethylpentanoic acid",,,,
DB13144,,,,,,,
DB13145,,,"2,2-diamino-1,3-dioxa-2-platinacyclopentan-4-one",|,,,
DB13146,,,"(1r,3r)-1-amino-3-(¹⁸F)fluorocyclobutane-1-carboxylic acid",|||||||,,,
DB13147,,,,,,,
DB13148,,,,,,,
DB13149,,,,||,,,
DB13150,,,,||,,,
DB13151,,,,|||||||,,,
DB13152,,,,||||||,,,
DB13153,,,(2S)-6-methyl-2-[(1S)-4-methylcyclohex-3-en-1-yl]hept-5-en-2-ol,,,,|
DB13154,,,4-chlorophenol,,,,
DB13155,,,"7-hydroxy-6-{[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}-2H-chromen-2-one",,,,
DB13156,,,"tris((2R)-1-(dimethylamino)propan-2-ol); tris(4-acetamidobenzoic acid); 9-[(2R,3R,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-6,9-dihydro-1H-purin-6-one",,,,
DB13157,,,sodium 2-(dodecyloxy)-2-oxoethane-1-sulfonate,,,,
DB13158,,,"(1R,2S,10S,11S,13S,14R,15S)-14-(2-chloroacetyl)-1-fluoro-14-hydroxy-2,13,15-trimethyltetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadeca-3,6-diene-5,17-dione",,,,
DB13160,,,"(3R,4S)-1,3-dimethyl-4-phenylpiperidin-4-yl propanoate",,,,
DB13161,,,,,,,
DB13164,,,"N-{3-[(2-{[4-(4-methylpiperazin-1-yl)phenyl]amino}thieno[3,2-d]pyrimidin-4-yl)oxy]phenyl}prop-2-enamide",,,,
DB13165,,,"4-fluoro-5-{[(2S)-2-methyl-1,4-diazepan-1-yl]sulfonyl}isoquinoline",|,,,
DB13166,,,"(2S,4S)-1-[(2S)-3-(benzoylsulfanyl)-2-methylpropanoyl]-4-(phenylsulfanyl)pyrrolidine-2-carboxylic acid",,,,
DB13167,,,2-[3-chloro-4-(prop-2-en-1-yloxy)phenyl]acetic acid,,,,
DB13168,,,,,|||,,
DB13169,,,"(1S,3aS,3bR,9aR,9bS,11aS)-1-hydroxy-11a-methyl-1H,2H,3H,3aH,3bH,4H,5H,7H,8H,9H,9aH,9bH,10H,11H,11aH-cyclopenta[a]phenanthren-7-one",,,,
DB13170,,,"(4S)-4-{[(2S)-2-{[(2S)-2-amino-1-hydroxy-3-(C-hydroxycarbonimidoyl)propylidene]amino}-3-carboxy-1-hydroxypropylidene]amino}-4-{[(1R,4S,7S,10S,13S,16R,19S,22S,25R,32S,38R)-38-{[(1S)-1-carboxy-3-methylbutyl]-C-hydroxycarbonimidoyl}-22-(2-carboxyethyl)-3,6,9,12,15,18,21,24,30,33,36-undecahydroxy-10-[(C-hydroxycarbonimidoyl)methyl]-32-[(1R)-1-hydroxyethyl]-4-methyl-19-(2-methylpropyl)-7,13-bis(propan-2-yl)-27,28,40,41-tetrathia-2,5,8,11,14,17,20,23,31,34,37-undecaazabicyclo[14.13.13]dotetraconta-2,5,8,11,14,17,20,23,30,33,36-undecaen-25-yl]-C-hydroxycarbonimidoyl}butanoic acid",|,,,
DB13172,,,,,,,
DB13173,,,,,,,
DB13174,,,"4,5-dihydroxy-9,10-dioxo-9,10-dihydroanthracene-2-carboxylic acid",|||,||||,,
DB13175,,,"4,5-dihydroxy-10-oxo-9,10-dihydroanthracene-2-carboxylic acid",,,,
DB13177,,,"4-methyl-7-{[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}-2H-chromen-2-one",,,,
DB13178,,,"(1R,2R,3r,4S,5S,6s)-cyclohexane-1,2,3,4,5,6-hexol",,,,
DB13179,,,"(3R,5R,6S,7S,8R,11R,12S,13R,14S,15S)-14-{[(2S,3R,4S,6R)-3-(acetyloxy)-4-(dimethylamino)-6-methyloxan-2-yl]oxy}-12-{[(2R,4S,5S,6S)-5-(acetyloxy)-4-methoxy-6-methyloxan-2-yl]oxy}-5,7,8,11,13,15-hexamethyl-4,10-dioxo-1,9-dioxaspiro[2.13]hexadecan-6-yl acetate",||,||||,,
DB13180,,,"(2R,3S,4R,5R)-2,3,4,5,6-pentahydroxyhexanoic acid",,,,
DB13182,,,7-hydroxy-3-(4-hydroxyphenyl)-4H-chromen-4-one,||||,,,
DB13183,,,"2-[(carboxymethyl)({[(2,6-diethylphenyl)carbamoyl]methyl})amino]acetic acid (98Tc)technetium 2-[(carboxylatomethyl)({[(Z)-(2,6-diethylphenyl)carboximidato]methyl})amino]acetate",,,,
DB13185,,,"(1S,2R,10R,11S,14S,15S)-6-hydroxy-15-methyl-5-oxotetracyclo[8.7.0.0²,⁷.0¹¹,¹⁵]heptadec-6-en-14-yl 3-cyclopentylpropanoate",,,,
DB13189,,,,,,,
DB13191,,,2-(N-methyl-N'-phosphonocarbamimidamido)acetic acid,|||||,,,
DB13192,,,,|,,,
DB13193,,,,,,,
DB13194,,,,,,,
DB13195,,,,,,,
DB13196,,,,,,,
DB13197,,,,,,,
DB13198,,,,,,,
DB13199,,,,,,,
DB13200,,,,,,,
DB13201,,,,,,,
DB13202,,,"ethyl 2-[(2Z)-3-ethyl-4-oxo-5-(piperidin-1-yl)-1,3-thiazolidin-2-ylidene]acetate",,,,
DB13203,,,"8-benzyl-7-{2-[ethyl(2-hydroxyethyl)amino]ethyl}-1,3-dimethyl-2,3,6,7-tetrahydro-1H-purine-2,6-dione",,,,
DB13204,,,"2,3-dimethyl (1R,2S,3R,4S)-bicyclo[2.2.1]hept-5-ene-2,3-dicarboxylate",,,,
DB13205,,,"2,2-dichloro-N-[(4-{[2,2-dichloro-N-(2-ethoxyethyl)acetamido]methyl}phenyl)methyl]-N-(2-ethoxyethyl)acetamide",,,,
DB13206,,,4-[2-(butylamino)-1-hydroxyethyl]phenol,,,,
DB13207,,,(2S)-2-amino-5-carbamimidamidopentanoic acid; (2S)-2-aminopentanedioic acid,,,,
DB13208,,,"(1S,2R,10S,11S,14R,15S,17S)-14,17-dihydroxy-14-(2-hydroxyacetyl)-2,15-dimethyl-13-methylidenetetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadeca-3,6-dien-5-one",,|,,
DB13209,,,pentabismuth(3+) ion nonahydroxide tetranitrate oxidandiide,,,,
DB13210,,,sodium chlorite,,,,
DB13211,,,"N-[(2,3-dihydro-1,4-benzodioxin-2-yl)methyl]guanidine",,,,
DB13212,,,"3,3-bis(4-hydroxyphenyl)-3H-2,1λ⁶-benzoxathiole-1,1-dione",,,,
DB13213,,,1-{10-[3-(4-methylpiperazin-1-yl)propyl]-10H-phenothiazin-2-yl}butan-1-one,,,,
DB13214,,,N-(4-aminobenzenesulfonyl)-3-methylbut-2-enamide,,,,
DB13215,,,"2-hydroxy-5-[4,5,6,7-tetrabromo-1-(4-hydroxy-3-sulfophenyl)-3-oxo-1,3-dihydro-2-benzofuran-1-yl]benzene-1-sulfonic acid",,,,
DB13216,,,"diethyl[2-(3-phenyl-1,2,4-oxadiazol-5-yl)ethyl]amine",,,,
DB13217,,,"2-[4-(4-chlorophenyl)-2-phenyl-1,3-thiazol-5-yl]acetic acid",,,,
DB13218,,,2-hydroxy-2-phenylacetic acid,,,,
DB13219,,,"(2,2-diphenoxyethyl)dimethylamine",,,,
DB13220,,,lambda2-iron(2+) ion (2S)-2-aminobutanedioate,,,,
DB13221,,,[2-(propan-2-yl)pent-4-enoyl]urea,,,,
DB13222,,,7-bromo-5-methylquinolin-8-ol,,,,
DB13223,,,"2-[(1S,2R,8S,10S,11S,13R,14S,15S,17S)-8-fluoro-17-hydroxy-2,13,15-trimethyl-5-oxotetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadeca-3,6-dien-14-yl]-2-oxoacetic acid",,,,
DB13224,,,"3,3-diethylpiperidine-2,4-dione",,,,
DB13225,,,"9-[2-(dimethylamino)ethyl]-2-methyl-2,9-diazatricyclo[9.4.0.0^{3,8}]pentadeca-1(15),3,5,7,11,13-hexaen-10-one",,,,
DB13226,,,2-acetamido-4-methylpentanoic acid,,,,
DB13227,,,"(3R,4R,5R)-4-(benzyloxy)-5-[(1R)-1,2-bis(benzyloxy)ethyl]-2-ethoxyoxolan-3-ol",,,,
DB13228,,,"7-fluoro-3-methanesulfinyl-1-methyl-1,4-dihydroquinolin-4-one",,,,
DB13229,,,"5-(2-bromoprop-2-en-1-yl)-1-methyl-5-(propan-2-yl)-1,3-diazinane-2,4,6-trione",,,,
DB13230,,,"(1S,2R,10R,11S,14R,15S)-14-acetyl-14-hydroxy-15-methyltetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadec-6-en-5-one",,,,
DB13231,,,calcium bis(2-hydroxypropanoate),,,,
DB13232,,,"4-[(4-butyl-3,5-dioxo-1,2-diphenylpyrazolidin-4-yl)methoxy]-4-oxobutanoic acid",,,,
DB13233,,,1-(4-chlorophenyl)-2-methylpropan-2-yl 2-aminopropanoate,,,,
DB13234,,,propyl 2-{4-[(diethylcarbamoyl)methoxy]-3-methoxyphenyl}acetate,,,,
DB13235,,,boranoylperoxol,,,,
DB13236,,,"antimony(3+) ion pentasodium bis(3,5-disulfobenzene-1,2-bis(olate)) heptahydrate",,,,
DB13237,,,"2-[(2,4-dichlorophenyl)methyl]-4-(2,4,4-trimethylpentan-2-yl)phenol",,,,
DB13238,,,heptan-2-amine,,,,
DB13239,,,"N-[2,4-dibromo-6-({[(1r,4r)-4-hydroxycyclohexyl]amino}methyl)phenyl]thiophene-2-carboxamide",,,,
